order_id,order_date,customer_id,gender,age_group,product_id,product_name,category,unit_price,quantity,amount
O00606,2024-10-15,C013,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00607,2024-10-15,C026,male,30s,P02,Knit Sweater,Tops,6900,1,6900
O00607,2024-10-15,C026,male,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00607,2024-10-15,C026,male,30s,P21,Socks Set,Accessories,1500,1,1500
O00608,2024-10-15,C100,female,40s,P01,T-shirt,Tops,2900,1,2900
O00608,2024-10-15,C100,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00608,2024-10-15,C100,female,40s,P15,Loafers,Shoes,11800,1,11800
O00609,2024-10-16,C021,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00609,2024-10-16,C021,female,30s,P19,Scarf,Accessories,2900,1,2900
O00610,2024-10-16,C065,male,20s,P02,Knit Sweater,Tops,6900,1,6900
O00610,2024-10-16,C065,male,20s,P13,Knit Dress,Dresses,9900,1,9900
O00610,2024-10-16,C065,male,20s,P21,Socks Set,Accessories,1500,1,1500
O00611,2024-10-17,C018,female,40s,P04,Hoodie,Tops,5900,1,5900
O00611,2024-10-17,C018,female,40s,P07,Pleated Skirt,Bottoms,5900,2,11800
O00611,2024-10-17,C018,female,40s,P08,Chino Pants,Bottoms,5900,2,11800
O00612,2024-10-17,C019,female,40s,P01,T-shirt,Tops,2900,1,2900
O00612,2024-10-17,C019,female,40s,P04,Hoodie,Tops,5900,1,5900
O00613,2024-10-17,C028,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00613,2024-10-17,C028,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00613,2024-10-17,C028,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O00614,2024-10-17,C029,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00614,2024-10-17,C029,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00614,2024-10-17,C029,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00615,2024-10-17,C030,female,10s,P02,Knit Sweater,Tops,6900,1,6900
O00616,2024-10-18,C030,female,10s,P03,Blouse,Tops,4900,1,4900
O00616,2024-10-18,C030,female,10s,P17,Tote Bag,Bags,6900,1,6900
O00617,2024-10-18,C030,female,10s,P11,Denim Jacket,Outerwear,9800,1,9800
O00618,2024-10-19,C012,female,10s,P02,Knit Sweater,Tops,6900,1,6900
O00618,2024-10-19,C012,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O00619,2024-10-19,C063,female,50+,P09,Trench Coat,Outerwear,24800,1,24800
O00620,2024-10-19,C099,female,30s,P03,Blouse,Tops,4900,1,4900
O00620,2024-10-19,C099,female,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00621,2024-10-20,C022,male,20s,P04,Hoodie,Tops,5900,1,5900
O00621,2024-10-20,C022,male,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00622,2024-10-21,C004,female,30s,P12,Shirt Dress,Dresses,8900,2,17800
O00622,2024-10-21,C004,female,30s,P15,Loafers,Shoes,11800,1,11800
O00622,2024-10-21,C004,female,30s,P17,Tote Bag,Bags,6900,1,6900
O00623,2024-10-21,C026,male,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00624,2024-10-21,C056,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00625,2024-10-22,C006,male,40s,P03,Blouse,Tops,4900,1,4900
O00626,2024-10-22,C017,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O00626,2024-10-22,C017,female,40s,P14,Sneakers,Shoes,8900,1,8900
O00626,2024-10-22,C017,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O00627,2024-10-22,C023,female,20s,P15,Loafers,Shoes,11800,1,11800
O00628,2024-10-22,C059,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00629,2024-10-24,C013,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00630,2024-10-24,C121,female,50+,P05,Skinny Denim,Bottoms,7900,1,7900
O00630,2024-10-24,C121,female,50+,P14,Sneakers,Shoes,8900,1,8900
O00631,2024-10-25,C047,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00632,2024-10-26,C055,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00633,2024-10-26,C058,male,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00634,2024-10-26,C102,male,30s,P10,Down Jacket,Outerwear,19800,1,19800
O00634,2024-10-26,C102,male,30s,P14,Sneakers,Shoes,8900,1,8900
O00635,2024-10-27,C023,female,20s,P04,Hoodie,Tops,5900,1,5900
O00635,2024-10-27,C023,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00636,2024-10-28,C005,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00636,2024-10-28,C005,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00637,2024-10-28,C026,male,30s,P04,Hoodie,Tops,5900,1,5900
O00637,2024-10-28,C026,male,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00637,2024-10-28,C026,male,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00638,2024-10-28,C034,female,50+,P02,Knit Sweater,Tops,6900,1,6900
O00638,2024-10-28,C034,female,50+,P18,Shoulder Bag,Bags,9800,1,9800
O00639,2024-10-28,C035,female,40s,P10,Down Jacket,Outerwear,19800,1,19800
O00640,2024-10-28,C054,male,10s,P16,Ankle Boots,Shoes,13800,1,13800
O00641,2024-10-29,C015,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00641,2024-10-29,C015,female,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00642,2024-10-29,C024,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00642,2024-10-29,C024,female,30s,P15,Loafers,Shoes,11800,1,11800
O00643,2024-10-29,C147,male,40s,P13,Knit Dress,Dresses,9900,2,19800
O00644,2024-10-30,C026,male,30s,P04,Hoodie,Tops,5900,1,5900
O00645,2024-10-30,C028,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00645,2024-10-30,C028,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00645,2024-10-30,C028,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00646,2024-10-31,C006,male,40s,P02,Knit Sweater,Tops,6900,1,6900
O00646,2024-10-31,C006,male,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00646,2024-10-31,C006,male,40s,P21,Socks Set,Accessories,1500,1,1500
O00647,2024-10-31,C010,female,10s,P15,Loafers,Shoes,11800,1,11800
O00647,2024-10-31,C010,female,10s,P16,Ankle Boots,Shoes,13800,1,13800
O00647,2024-10-31,C010,female,10s,P21,Socks Set,Accessories,1500,2,3000
O00648,2024-10-31,C021,female,30s,P03,Blouse,Tops,4900,1,4900
O00648,2024-10-31,C021,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00648,2024-10-31,C021,female,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00649,2024-10-31,C039,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00649,2024-10-31,C039,female,20s,P20,Cap,Accessories,2400,1,2400
O00650,2024-11-01,C017,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00650,2024-11-01,C017,female,40s,P21,Socks Set,Accessories,1500,2,3000
O00651,2024-11-02,C069,female,40s,P04,Hoodie,Tops,5900,1,5900
O00652,2024-11-02,C069,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00652,2024-11-02,C069,female,40s,P19,Scarf,Accessories,2900,1,2900
O00653,2024-11-03,C005,female,20s,P03,Blouse,Tops,4900,1,4900
O00654,2024-11-03,C031,female,20s,P20,Cap,Accessories,2400,1,2400
O00655,2024-11-04,C003,female,40s,P01,T-shirt,Tops,2900,1,2900
O00656,2024-11-04,C005,female,20s,P03,Blouse,Tops,4900,1,4900
O00656,2024-11-04,C005,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00657,2024-11-04,C011,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00657,2024-11-04,C011,female,40s,P10,Down Jacket,Outerwear,19800,1,19800
O00658,2024-11-04,C015,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00658,2024-11-04,C015,female,30s,P17,Tote Bag,Bags,6900,1,6900
O00659,2024-11-04,C019,female,40s,P04,Hoodie,Tops,5900,1,5900
O00660,2024-11-04,C024,female,30s,P14,Sneakers,Shoes,8900,1,8900
O00661,2024-11-04,C029,female,30s,P03,Blouse,Tops,4900,1,4900
O00662,2024-11-04,C033,male,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00663,2024-11-04,C069,female,40s,P04,Hoodie,Tops,5900,2,11800
O00663,2024-11-04,C069,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O00664,2024-11-04,C102,male,30s,P10,Down Jacket,Outerwear,19800,1,19800
O00664,2024-11-04,C102,male,30s,P13,Knit Dress,Dresses,9900,1,9900
O00665,2024-11-04,C104,male,10s,P01,T-shirt,Tops,2900,1,2900
O00666,2024-11-05,C012,female,10s,P04,Hoodie,Tops,5900,1,5900
O00666,2024-11-05,C012,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O00666,2024-11-05,C012,female,10s,P17,Tote Bag,Bags,6900,1,6900
O00667,2024-11-05,C012,female,10s,P09,Trench Coat,Outerwear,24800,1,24800
O00667,2024-11-05,C012,female,10s,P17,Tote Bag,Bags,6900,1,6900
O00668,2024-11-05,C021,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00668,2024-11-05,C021,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00668,2024-11-05,C021,female,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00669,2024-11-05,C102,male,30s,P04,Hoodie,Tops,5900,1,5900
O00670,2024-11-06,C026,male,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00670,2024-11-06,C026,male,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00671,2024-11-06,C067,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00672,2024-11-06,C103,female,20s,P04,Hoodie,Tops,5900,1,5900
O00673,2024-11-07,C009,female,50+,P16,Ankle Boots,Shoes,13800,1,13800
O00673,2024-11-07,C009,female,50+,P19,Scarf,Accessories,2900,1,2900
O00674,2024-11-07,C033,male,40s,P03,Blouse,Tops,4900,1,4900
O00674,2024-11-07,C033,male,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00675,2024-11-08,C020,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00676,2024-11-09,C003,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O00676,2024-11-09,C003,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00677,2024-11-09,C008,male,30s,P03,Blouse,Tops,4900,1,4900
O00677,2024-11-09,C008,male,30s,P04,Hoodie,Tops,5900,1,5900
O00678,2024-11-09,C010,female,10s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00678,2024-11-09,C010,female,10s,P08,Chino Pants,Bottoms,5900,1,5900
O00678,2024-11-09,C010,female,10s,P10,Down Jacket,Outerwear,19800,1,19800
O00679,2024-11-09,C027,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00679,2024-11-09,C027,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00680,2024-11-09,C045,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00681,2024-11-09,C048,male,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00681,2024-11-09,C048,male,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00681,2024-11-09,C048,male,20s,P14,Sneakers,Shoes,8900,1,8900
O00682,2024-11-09,C069,female,40s,P04,Hoodie,Tops,5900,1,5900
O00682,2024-11-09,C069,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00682,2024-11-09,C069,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00683,2024-11-09,C076,male,40s,P10,Down Jacket,Outerwear,19800,1,19800
O00684,2024-11-10,C007,male,50+,P04,Hoodie,Tops,5900,1,5900
O00684,2024-11-10,C007,male,50+,P14,Sneakers,Shoes,8900,1,8900
O00685,2024-11-10,C029,female,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00685,2024-11-10,C029,female,30s,P18,Shoulder Bag,Bags,9800,1,9800
O00686,2024-11-10,C029,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00686,2024-11-10,C029,female,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00687,2024-11-10,C057,female,40s,P12,Shirt Dress,Dresses,8900,1,8900
O00688,2024-11-10,C102,male,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00688,2024-11-10,C102,male,30s,P21,Socks Set,Accessories,1500,1,1500
O00689,2024-11-11,C018,female,40s,P04,Hoodie,Tops,5900,1,5900
O00689,2024-11-11,C018,female,40s,P05,Skinny Denim,Bottoms,7900,2,15800
O00689,2024-11-11,C018,female,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00690,2024-11-12,C019,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00691,2024-11-12,C025,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00691,2024-11-12,C025,female,20s,P07,Pleated Skirt,Bottoms,5900,2,11800
O00691,2024-11-12,C025,female,20s,P16,Ankle Boots,Shoes,13800,2,27600
O00692,2024-11-12,C032,male,50+,P02,Knit Sweater,Tops,6900,1,6900
O00692,2024-11-12,C032,male,50+,P19,Scarf,Accessories,2900,1,2900
O00693,2024-11-12,C054,male,10s,P02,Knit Sweater,Tops,6900,1,6900
O00693,2024-11-12,C054,male,10s,P16,Ankle Boots,Shoes,13800,1,13800
O00694,2024-11-12,C074,male,20s,P02,Knit Sweater,Tops,6900,1,6900
O00694,2024-11-12,C074,male,20s,P04,Hoodie,Tops,5900,1,5900
O00694,2024-11-12,C074,male,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00695,2024-11-12,C096,female,10s,P04,Hoodie,Tops,5900,1,5900
O00695,2024-11-12,C096,female,10s,P06,Wide Pants,Bottoms,6900,1,6900
O00696,2024-11-12,C101,female,20s,P03,Blouse,Tops,4900,1,4900
O00696,2024-11-12,C101,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00697,2024-11-13,C007,male,50+,P04,Hoodie,Tops,5900,1,5900
O00697,2024-11-13,C007,male,50+,P05,Skinny Denim,Bottoms,7900,1,7900
O00697,2024-11-13,C007,male,50+,P06,Wide Pants,Bottoms,6900,1,6900
O00698,2024-11-13,C015,female,30s,P02,Knit Sweater,Tops,6900,2,13800
O00698,2024-11-13,C015,female,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00698,2024-11-13,C015,female,30s,P17,Tote Bag,Bags,6900,1,6900
O00699,2024-11-13,C024,female,30s,P15,Loafers,Shoes,11800,1,11800
O00700,2024-11-13,C038,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00700,2024-11-13,C038,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00701,2024-11-13,C039,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00702,2024-11-13,C043,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00703,2024-11-14,C012,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O00704,2024-11-14,C057,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00705,2024-11-14,C061,female,20s,P11,Denim Jacket,Outerwear,9800,2,19600
O00705,2024-11-14,C061,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00706,2024-11-14,C103,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00707,2024-11-16,C067,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00708,2024-11-17,C043,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00708,2024-11-17,C043,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00709,2024-11-18,C009,female,50+,P09,Trench Coat,Outerwear,24800,1,24800
O00709,2024-11-18,C009,female,50+,P21,Socks Set,Accessories,1500,1,1500
O00710,2024-11-18,C017,female,40s,P04,Hoodie,Tops,5900,1,5900
O00710,2024-11-18,C017,female,40s,P19,Scarf,Accessories,2900,1,2900
O00710,2024-11-18,C017,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00711,2024-11-18,C021,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00711,2024-11-18,C021,female,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00712,2024-11-18,C035,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00712,2024-11-18,C035,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00712,2024-11-18,C035,female,40s,P20,Cap,Accessories,2400,1,2400
O00713,2024-11-18,C070,female,20s,P03,Blouse,Tops,4900,1,4900
O00713,2024-11-18,C070,female,20s,P04,Hoodie,Tops,5900,1,5900
O00714,2024-11-19,C013,female,20s,P19,Scarf,Accessories,2900,1,2900
O00715,2024-11-19,C033,male,40s,P04,Hoodie,Tops,5900,1,5900
O00715,2024-11-19,C033,male,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00716,2024-11-19,C043,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00716,2024-11-19,C043,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00716,2024-11-19,C043,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00717,2024-11-19,C062,female,20s,P01,T-shirt,Tops,2900,1,2900
O00718,2024-11-20,C007,male,50+,P14,Sneakers,Shoes,8900,1,8900
O00719,2024-11-20,C104,male,10s,P03,Blouse,Tops,4900,1,4900
O00719,2024-11-20,C104,male,10s,P04,Hoodie,Tops,5900,1,5900
O00720,2024-11-21,C010,female,10s,P04,Hoodie,Tops,5900,1,5900
O00721,2024-11-21,C013,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00721,2024-11-21,C013,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00721,2024-11-21,C013,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00722,2024-11-21,C016,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00722,2024-11-21,C016,female,40s,P19,Scarf,Accessories,2900,1,2900
O00723,2024-11-22,C103,female,20s,P03,Blouse,Tops,4900,1,4900
O00723,2024-11-22,C103,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00724,2024-11-22,C104,male,10s,P14,Sneakers,Shoes,8900,1,8900
O00724,2024-11-22,C104,male,10s,P20,Cap,Accessories,2400,1,2400
O00724,2024-11-22,C104,male,10s,P21,Socks Set,Accessories,1500,1,1500
O00725,2024-11-23,C007,male,50+,P13,Knit Dress,Dresses,9900,1,9900
O00725,2024-11-23,C007,male,50+,P21,Socks Set,Accessories,1500,2,3000
O00726,2024-11-23,C007,male,50+,P09,Trench Coat,Outerwear,24800,1,24800
O00727,2024-11-23,C026,male,30s,P02,Knit Sweater,Tops,6900,1,6900
O00727,2024-11-23,C026,male,30s,P19,Scarf,Accessories,2900,1,2900
O00728,2024-11-23,C063,female,50+,P19,Scarf,Accessories,2900,1,2900
O00729,2024-11-23,C076,male,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00730,2024-11-24,C104,male,10s,P03,Blouse,Tops,4900,1,4900
O00731,2024-11-25,C013,female,20s,P15,Loafers,Shoes,11800,1,11800
O00731,2024-11-25,C013,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00732,2024-11-25,C024,female,30s,P04,Hoodie,Tops,5900,1,5900
O00732,2024-11-25,C024,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00733,2024-11-25,C031,female,20s,P06,Wide Pants,Bottoms,6900,2,13800
O00733,2024-11-25,C031,female,20s,P15,Loafers,Shoes,11800,1,11800
O00734,2024-11-25,C067,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00735,2024-11-25,C070,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00736,2024-11-26,C005,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00737,2024-11-26,C012,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O00738,2024-11-26,C019,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O00738,2024-11-26,C019,female,40s,P14,Sneakers,Shoes,8900,1,8900
O00738,2024-11-26,C019,female,40s,P21,Socks Set,Accessories,1500,2,3000
O00739,2024-11-26,C019,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00740,2024-11-26,C023,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00740,2024-11-26,C023,female,20s,P19,Scarf,Accessories,2900,1,2900
O00741,2024-11-26,C051,male,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00741,2024-11-26,C051,male,40s,P19,Scarf,Accessories,2900,1,2900
O00742,2024-11-26,C103,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00742,2024-11-26,C103,female,20s,P16,Ankle Boots,Shoes,13800,2,27600
O00742,2024-11-26,C103,female,20s,P17,Tote Bag,Bags,6900,1,6900
O00743,2024-11-27,C001,male,10s,P02,Knit Sweater,Tops,6900,2,13800
O00743,2024-11-27,C001,male,10s,P13,Knit Dress,Dresses,9900,1,9900
O00744,2024-11-27,C009,female,50+,P02,Knit Sweater,Tops,6900,1,6900
O00744,2024-11-27,C009,female,50+,P15,Loafers,Shoes,11800,1,11800
O00744,2024-11-27,C009,female,50+,P16,Ankle Boots,Shoes,13800,1,13800
O00745,2024-11-27,C010,female,10s,P08,Chino Pants,Bottoms,5900,1,5900
O00746,2024-11-27,C014,female,10s,P02,Knit Sweater,Tops,6900,2,13800
O00746,2024-11-27,C014,female,10s,P04,Hoodie,Tops,5900,1,5900
O00746,2024-11-27,C014,female,10s,P10,Down Jacket,Outerwear,19800,1,19800
O00747,2024-11-27,C020,female,20s,P03,Blouse,Tops,4900,1,4900
O00747,2024-11-27,C020,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00747,2024-11-27,C020,female,20s,P20,Cap,Accessories,2400,1,2400
O00748,2024-11-27,C047,female,20s,P03,Blouse,Tops,4900,1,4900
O00748,2024-11-27,C047,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00749,2024-11-27,C073,male,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00750,2024-11-28,C012,female,10s,P03,Blouse,Tops,4900,1,4900
O00750,2024-11-28,C012,female,10s,P13,Knit Dress,Dresses,9900,2,19800
O00751,2024-11-28,C016,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00751,2024-11-28,C016,female,40s,P10,Down Jacket,Outerwear,19800,1,19800
O00752,2024-11-28,C022,male,20s,P02,Knit Sweater,Tops,6900,2,13800
O00752,2024-11-28,C022,male,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00752,2024-11-28,C022,male,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00753,2024-11-28,C047,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00754,2024-11-28,C049,female,30s,P04,Hoodie,Tops,5900,1,5900
O00754,2024-11-28,C049,female,30s,P16,Ankle Boots,Shoes,13800,2,27600
O00755,2024-11-28,C051,male,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00755,2024-11-28,C051,male,40s,P10,Down Jacket,Outerwear,19800,2,39600
O00756,2024-11-28,C068,female,20s,P05,Skinny Denim,Bottoms,7900,2,15800
O00757,2024-11-28,C102,male,30s,P04,Hoodie,Tops,5900,1,5900
O00758,2024-11-29,C016,female,40s,P10,Down Jacket,Outerwear,19800,1,19800
O00758,2024-11-29,C016,female,40s,P14,Sneakers,Shoes,8900,1,8900
O00759,2024-11-29,C025,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00759,2024-11-29,C025,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00760,2024-11-29,C027,female,40s,P14,Sneakers,Shoes,8900,1,8900
O00761,2024-11-29,C036,female,30s,P13,Knit Dress,Dresses,9900,1,9900
O00762,2024-11-29,C037,female,40s,P15,Loafers,Shoes,11800,1,11800
O00763,2024-11-29,C046,female,30s,P21,Socks Set,Accessories,1500,1,1500
O00764,2024-11-29,C050,female,50+,P19,Scarf,Accessories,2900,2,5800
O00765,2024-11-29,C068,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00765,2024-11-29,C068,female,20s,P17,Tote Bag,Bags,6900,1,6900
O00766,2024-11-29,C099,female,30s,P01,T-shirt,Tops,2900,1,2900
O00766,2024-11-29,C099,female,30s,P10,Down Jacket,Outerwear,19800,1,19800
O00767,2024-11-29,C101,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00768,2024-11-30,C008,male,30s,P10,Down Jacket,Outerwear,19800,1,19800
O00768,2024-11-30,C008,male,30s,P17,Tote Bag,Bags,6900,1,6900
O00768,2024-11-30,C008,male,30s,P20,Cap,Accessories,2400,1,2400
O00769,2024-11-30,C099,female,30s,P14,Sneakers,Shoes,8900,1,8900
O00770,2024-11-30,C099,female,30s,P04,Hoodie,Tops,5900,1,5900
O00770,2024-11-30,C099,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00770,2024-11-30,C099,female,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00771,2024-12-01,C006,male,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00772,2024-12-01,C007,male,50+,P19,Scarf,Accessories,2900,1,2900
O00772,2024-12-01,C007,male,50+,P21,Socks Set,Accessories,1500,1,1500
O00773,2024-12-02,C002,male,50+,P12,Shirt Dress,Dresses,8900,1,8900
O00773,2024-12-02,C002,male,50+,P14,Sneakers,Shoes,8900,1,8900
O00773,2024-12-02,C002,male,50+,P18,Shoulder Bag,Bags,9800,1,9800
O00774,2024-12-02,C005,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00775,2024-12-02,C036,female,30s,P18,Shoulder Bag,Bags,9800,1,9800
O00776,2024-12-02,C052,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00776,2024-12-02,C052,female,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00776,2024-12-02,C052,female,30s,P14,Sneakers,Shoes,8900,1,8900
O00777,2024-12-03,C005,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00778,2024-12-03,C010,female,10s,P04,Hoodie,Tops,5900,1,5900
O00778,2024-12-03,C010,female,10s,P18,Shoulder Bag,Bags,9800,1,9800
O00778,2024-12-03,C010,female,10s,P21,Socks Set,Accessories,1500,1,1500
O00779,2024-12-03,C016,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O00779,2024-12-03,C016,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00779,2024-12-03,C016,female,40s,P19,Scarf,Accessories,2900,1,2900
O00780,2024-12-03,C031,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00780,2024-12-03,C031,female,20s,P19,Scarf,Accessories,2900,1,2900
O00781,2024-12-03,C043,female,20s,P03,Blouse,Tops,4900,1,4900
O00781,2024-12-03,C043,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00782,2024-12-03,C051,male,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00783,2024-12-03,C058,male,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00784,2024-12-03,C073,male,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00784,2024-12-03,C073,male,20s,P14,Sneakers,Shoes,8900,2,17800
O00785,2024-12-03,C074,male,20s,P02,Knit Sweater,Tops,6900,1,6900
O00786,2024-12-04,C008,male,30s,P14,Sneakers,Shoes,8900,1,8900
O00787,2024-12-04,C018,female,40s,P04,Hoodie,Tops,5900,1,5900
O00787,2024-12-04,C018,female,40s,P17,Tote Bag,Bags,6900,1,6900
O00788,2024-12-04,C026,male,30s,P14,Sneakers,Shoes,8900,1,8900
O00789,2024-12-04,C104,male,10s,P19,Scarf,Accessories,2900,2,5800
O00789,2024-12-04,C104,male,10s,P20,Cap,Accessories,2400,1,2400
