mesh_code,est_all,emp_all,est_manufacturing,emp_manufacturing,est_ict,emp_ict,est_wholesale_retail,emp_wholesale_retail,est_finance,emp_finance,est_real_estate,emp_real_estate,est_professional,emp_professional,est_accommodation_food,emp_accommodation_food,est_medical_welfare,emp_medical_welfare,lat,lon,ward_code,ward_ja
533955351,187,3174,18,491,3,282,45,323,1,2,15,33,4,32,32,130,20,1397,35.77708333333333,139.690625,13119,板橋区
533955352,226,11973,23,399,3,50,58,1031,5,67,15,50,9,48,40,351,26,9345,35.77708333333333,139.696875,13119,板橋区
533955353,168,2761,27,427,2,4,42,846,3,40,11,33,10,38,19,109,14,834,35.78125,139.690625,13119,板橋区
533955354,80,2042,15,339,3,5,16,560,0,0,9,21,6,25,5,173,6,56,35.78125,139.696875,13119,板橋区
533955361,124,1797,14,210,3,6,32,434,0,0,7,25,5,5,10,40,13,491,35.77708333333333,139.703125,13119,板橋区
533955362,69,646,3,7,0,0,16,59,1,3,1,2,1,1,13,89,20,384,35.77708333333333,139.709375,13117,北区
533955363,98,857,8,76,5,13,20,321,2,2,9,47,8,70,9,46,11,176,35.78125,139.703125,13117,北区
533955364,49,611,4,28,0,0,8,66,0,0,2,4,3,16,5,34,14,278,35.78125,139.709375,13117,北区
533955371,180,1549,4,9,6,60,24,166,7,113,26,64,15,45,13,96,28,358,35.77708333333333,139.71562500000002,13117,北区
533955372,596,10772,11,59,10,256,179,4367,20,459,48,488,33,116,116,1802,46,591,35.77708333333333,139.721875,13117,北区
533955373,56,681,2,11,3,13,10,24,1,1,9,15,4,26,5,30,3,22,35.78125,139.71562500000002,13117,北区
533955374,800,6859,16,392,14,147,172,1326,13,172,101,414,66,303,203,1756,61,942,35.78125,139.721875,13117,北区
533955381,159,1269,9,117,1,2,32,382,0,0,13,25,14,60,14,67,17,267,35.77708333333333,139.728125,13117,北区
533955382,98,1722,13,52,0,0,15,172,1,2,8,38,11,312,7,83,14,236,35.77708333333333,139.734375,13117,北区
533955383,272,1336,13,80,5,25,63,271,6,27,26,67,19,93,34,87,27,263,35.78125,139.728125,13117,北区
533955384,76,341,6,29,1,2,11,39,1,1,15,36,4,16,5,28,8,105,35.78125,139.734375,13117,北区
533955391,14,203,3,116,0,0,1,15,2,2,4,58,0,0,0,0,0,0,35.77708333333333,139.74062500000002,13121,足立区
533955392,28,232,2,7,0,0,7,90,0,0,1,6,0,0,2,16,2,11,35.77708333333333,139.74687500000002,13121,足立区
533955394,65,347,8,26,0,0,11,59,0,0,13,18,3,3,2,6,3,33,35.78125,139.74687500000002,13121,足立区
533955402,63,517,8,44,4,29,10,64,1,1,15,39,1,1,4,19,6,237,35.78541666666666,139.634375,13119,板橋区
533955404,26,235,3,66,0,0,6,44,0,0,0,0,1,3,5,18,3,30,35.78958333333333,139.634375,13119,板橋区
533955411,58,353,3,11,0,0,11,63,1,8,5,11,3,6,3,4,6,93,35.78541666666666,139.640625,13119,板橋区
533955412,57,614,7,53,0,0,7,44,0,0,4,11,1,2,4,35,7,253,35.78541666666666,139.646875,13119,板橋区
533955413,70,991,3,20,1,1,15,90,0,0,5,28,2,3,3,5,12,494,35.78958333333333,139.640625,13119,板橋区
533955414,40,411,3,12,0,0,10,84,0,0,4,7,2,3,0,0,6,48,35.78958333333333,139.646875,13119,板橋区
533955421,42,585,5,20,0,0,5,46,0,0,0,0,1,12,3,41,9,94,35.78541666666666,139.65312500000002,13119,板橋区
533955422,72,1764,2,5,2,30,18,175,1,19,2,12,3,4,6,58,12,516,35.78541666666666,139.659375,13119,板橋区
533955423,137,1285,3,13,2,2,25,272,3,21,6,12,3,15,27,128,21,243,35.78958333333333,139.65312500000002,13119,板橋区
533955424,191,2056,4,20,1,6,47,724,2,25,14,74,4,21,42,436,27,349,35.78958333333333,139.659375,13119,板橋区
533955431,98,1667,1,5,0,0,25,230,1,10,4,11,1,1,11,42,25,1160,35.78541666666666,139.665625,13119,板橋区
533955432,264,2517,6,41,8,25,69,869,3,70,15,50,10,44,47,380,36,507,35.78541666666666,139.671875,13119,板橋区
533955433,135,1333,6,119,1,1,47,492,0,0,10,45,6,17,15,196,17,209,35.78958333333333,139.665625,13119,板橋区
533955434,104,1509,8,122,1,4,17,131,1,5,7,22,5,8,9,110,11,159,35.78958333333333,139.671875,13119,板橋区
533955441,234,1730,3,26,2,3,49,470,6,39,12,29,6,17,52,301,36,465,35.78541666666666,139.67812500000002,13119,板橋区
533955442,116,1345,16,110,2,2,32,406,1,16,7,21,5,5,8,44,10,225,35.78541666666666,139.68437500000002,13119,板橋区
533955443,126,1726,22,185,1,17,20,202,1,11,6,34,5,119,12,65,11,344,35.78958333333333,139.67812500000002,13119,板橋区
533955444,79,1212,17,376,0,0,14,193,1,2,4,11,4,70,6,39,3,40,35.78958333333333,139.68437500000002,13119,板橋区
533955451,70,1999,19,382,0,0,15,598,0,0,2,3,4,35,2,6,2,211,35.78541666666666,139.690625,13117,北区
533955452,86,3746,20,841,1,3,17,1308,2,59,5,14,5,40,5,34,8,71,35.78541666666666,139.696875,13117,北区
533955453,76,1076,9,66,0,0,16,403,1,1,4,19,3,36,7,104,9,88,35.78958333333333,139.690625,13117,北区
533955454,171,1840,28,183,0,0,37,248,1,15,12,36,6,340,16,76,10,193,35.78958333333333,139.696875,13117,北区
533955461,78,611,2,12,1,2,11,87,0,0,10,16,1,1,15,56,17,246,35.78541666666666,139.703125,13117,北区
533955462,138,2024,7,83,2,2,28,284,0,0,11,21,6,18,20,213,20,1086,35.78541666666666,139.709375,13117,北区
533955463,137,1478,6,123,2,12,27,391,1,21,9,16,8,43,12,73,15,213,35.78958333333333,139.703125,13117,北区
533955464,14,253,6,218,0,0,1,10,0,0,1,3,0,0,2,5,0,0,35.78958333333333,139.709375,13117,北区
533955471,76,731,2,3,0,0,18,92,2,3,8,17,8,16,4,18,7,190,35.78541666666666,139.71562500000002,13117,北区
533955472,96,503,6,16,2,25,11,101,0,0,28,59,6,14,5,44,10,80,35.78541666666666,139.721875,13117,北区
533955473,4,70,1,38,0,0,1,25,0,0,0,0,0,0,0,0,0,0,35.78958333333333,139.71562500000002,13117,北区
533955481,45,400,6,88,0,0,6,22,0,0,2,6,4,97,1,5,4,73,35.78541666666666,139.728125,13117,北区
533955482,4,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.78541666666666,139.734375,13117,北区
533955492,30,990,2,12,0,0,8,61,0,0,1,2,0,0,4,60,3,618,35.78541666666666,139.74687500000002,13121,足立区
533955511,42,747,2,21,2,3,12,73,0,0,0,0,1,7,2,14,3,59,35.793749999999996,139.640625,13119,板橋区
533955512,67,1381,2,9,0,0,6,57,0,0,2,8,0,0,0,0,1,2,35.793749999999996,139.646875,13119,板橋区
533955521,78,1011,4,67,0,0,40,613,2,11,3,22,0,0,4,22,3,22,35.793749999999996,139.65312500000002,13119,板橋区
533955522,56,1424,14,644,1,1,9,125,0,0,5,41,2,5,1,5,4,40,35.793749999999996,139.659375,13119,板橋区
533955523,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,35.797916666666666,139.65312500000002,13119,板橋区
533955524,36,444,17,127,0,0,5,29,0,0,5,14,0,0,1,20,0,0,35.797916666666666,139.659375,13119,板橋区
533955531,63,983,9,191,0,0,15,38,0,0,0,0,4,47,3,16,9,145,35.793749999999996,139.665625,13119,板橋区
533955532,27,1213,6,272,0,0,4,66,0,0,2,3,0,0,3,11,0,0,35.793749999999996,139.671875,13119,板橋区
533955533,69,974,30,344,0,0,11,348,0,0,0,0,2,20,2,31,1,8,35.797916666666666,139.665625,13119,板橋区
533955534,24,318,6,60,0,0,7,105,0,0,0,0,2,14,0,0,0,0,35.797916666666666,139.671875,13119,板橋区
533955541,72,1692,23,864,2,65,3,14,0,0,2,13,4,11,3,24,8,199,35.793749999999996,139.67812500000002,13119,板橋区
533955542,145,3259,50,1349,2,43,31,481,0,0,10,32,4,17,5,26,11,441,35.793749999999996,139.68437500000002,13119,板橋区
533955544,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,35.797916666666666,139.68437500000002,13119,板橋区
533955551,122,2246,16,176,7,17,21,429,1,11,3,6,7,42,12,151,14,388,35.793749999999996,139.690625,13119,板橋区
533955552,70,811,21,301,1,1,5,21,0,0,12,34,2,6,3,24,5,77,35.793749999999996,139.696875,13117,北区
533955553,17,100,4,34,0,0,7,34,0,0,1,1,0,0,1,15,0,0,35.797916666666666,139.690625,13119,板橋区
533955561,6,93,1,2,0,0,0,0,0,0,0,0,0,0,1,11,2,78,35.793749999999996,139.703125,13117,北区
533956001,174,1678,63,608,2,4,32,349,0,0,6,12,3,6,8,20,17,99,35.75208333333333,139.753125,13118,荒川区
533956002,193,1131,17,128,0,0,41,191,2,22,13,31,6,29,25,90,30,366,35.75208333333333,139.759375,13118,荒川区
533956003,52,675,14,303,0,0,7,40,0,0,5,12,0,0,2,7,1,22,35.75625,139.753125,13121,足立区
533956004,123,749,37,175,0,0,22,132,1,1,7,31,1,1,9,21,5,44,35.75625,139.759375,13121,足立区
533956011,76,979,14,42,0,0,14,43,2,45,13,26,1,2,1,8,5,109,35.75208333333333,139.765625,13118,荒川区
533956012,41,1534,9,50,0,0,8,479,0,0,4,19,3,457,6,39,5,65,35.75208333333333,139.771875,13118,荒川区
533956013,34,692,12,198,1,2,4,286,0,0,0,0,4,82,1,10,0,0,35.75625,139.765625,13121,足立区
533956014,13,214,0,0,0,0,2,108,0,0,0,0,1,5,1,2,0,0,35.75625,139.771875,13121,足立区
533956021,41,413,16,97,1,2,4,16,0,0,2,5,0,0,3,9,3,91,35.75208333333333,139.77812500000002,13118,荒川区
533956022,125,1326,48,493,2,11,15,256,0,0,5,9,4,11,6,34,8,172,35.75208333333333,139.784375,13118,荒川区
533956023,4,43,1,11,0,0,1,7,0,0,1,5,0,0,0,0,0,0,35.75625,139.77812500000002,13121,足立区
533956024,6,52,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.75625,139.784375,13121,足立区
533956031,64,1013,15,123,0,0,11,90,1,2,4,5,4,6,5,24,0,0,35.75208333333333,139.790625,13121,足立区
533956032,312,2270,18,225,2,7,72,432,9,168,39,74,21,95,42,140,31,660,35.75208333333333,139.796875,13121,足立区
533956033,74,744,8,25,0,0,17,101,0,0,5,8,1,8,10,39,12,459,35.75625,139.790625,13121,足立区
533956034,126,573,21,91,1,1,22,110,1,1,11,18,6,15,10,31,7,61,35.75625,139.796875,13121,足立区
533956041,705,6416,12,67,10,21,265,2208,15,376,59,333,32,132,120,1315,53,528,35.75208333333333,139.80312500000002,13121,足立区
533956042,120,999,13,41,2,6,22,138,1,1,17,52,3,4,7,36,20,280,35.75208333333333,139.80937500000002,13121,足立区
533956043,96,524,16,66,0,0,24,104,0,0,6,8,6,12,6,26,8,62,35.75625,139.80312500000002,13121,足立区
533956044,6,54,1,7,0,0,0,0,0,0,2,4,0,0,0,0,0,0,35.75625,139.80937500000002,13121,足立区
533956051,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.75208333333333,139.815625,13122,葛飾区
533956052,40,456,8,37,0,0,6,39,0,0,5,12,0,0,2,10,0,0,35.75208333333333,139.821875,13122,葛飾区
533956053,43,638,12,98,0,0,11,127,1,1,2,6,3,7,2,6,3,136,35.75625,139.815625,13122,葛飾区
533956054,60,509,13,237,0,0,7,28,0,0,18,37,2,8,4,48,1,45,35.75625,139.821875,13121,足立区
533956061,130,1055,31,182,0,0,21,96,3,35,11,32,3,15,11,72,14,370,35.75208333333333,139.828125,13122,葛飾区
533956062,116,707,18,106,2,2,21,105,1,2,13,27,4,24,7,27,9,135,35.75208333333333,139.834375,13122,葛飾区
533956063,141,1047,25,141,1,2,39,374,1,14,11,37,17,66,5,20,7,82,35.75625,139.828125,13122,葛飾区
533956064,88,654,16,87,2,3,14,60,0,0,8,23,4,19,6,22,10,119,35.75625,139.834375,13122,葛飾区
533956071,173,1354,28,128,1,4,45,286,2,9,5,12,5,18,13,106,17,167,35.75208333333333,139.84062500000002,13122,葛飾区
533956072,124,1766,38,450,0,0,32,800,1,17,4,8,2,2,5,38,7,127,35.75208333333333,139.846875,13122,葛飾区
533956073,92,814,15,84,1,2,13,119,0,0,5,54,3,4,2,7,5,68,35.75625,139.84062500000002,13122,葛飾区
533956074,98,1092,11,184,1,1,20,206,1,17,5,7,1,8,16,78,16,269,35.75625,139.846875,13122,葛飾区
533956081,157,2026,18,293,1,74,34,229,2,16,12,37,8,43,15,105,21,643,35.75208333333333,139.853125,13122,葛飾区
533956082,84,1507,11,58,0,0,13,78,0,0,15,22,3,3,5,154,10,925,35.75208333333333,139.859375,13122,葛飾区
533956083,98,875,15,41,1,10,24,145,2,16,7,13,3,6,7,22,5,100,35.75625,139.853125,13122,葛飾区
533956084,55,400,12,39,1,1,8,45,0,0,5,8,0,0,4,20,4,167,35.75625,139.859375,13122,葛飾区
533956091,248,1556,5,11,0,0,43,447,7,94,37,154,9,32,50,240,29,240,35.75208333333333,139.86562500000002,13122,葛飾区
533956092,139,1355,7,18,1,1,22,133,1,15,17,34,7,37,16,60,28,358,35.75208333333333,139.87187500000002,13122,葛飾区
533956093,74,540,9,70,0,0,10,48,1,2,4,9,1,5,4,13,9,130,35.75625,139.86562500000002,13122,葛飾区
533956094,160,717,10,49,2,2,43,183,2,25,16,32,7,33,12,33,17,180,35.75625,139.87187500000002,13122,葛飾区
533956101,60,680,15,230,1,2,7,83,0,0,1,4,6,23,6,15,2,27,35.760416666666664,139.753125,13121,足立区
533956102,102,828,29,342,1,1,17,83,1,16,7,18,1,1,5,22,6,97,35.760416666666664,139.759375,13121,足立区
533956103,64,1340,3,17,2,14,14,399,1,12,1,5,3,30,8,96,11,158,35.764583333333334,139.753125,13117,北区
533956104,10,118,7,52,0,0,1,33,0,0,1,1,0,0,0,0,0,0,35.764583333333334,139.759375,13121,足立区
533956111,17,78,6,39,1,1,1,1,1,6,1,1,0,0,0,0,0,0,35.760416666666664,139.765625,13121,足立区
533956112,56,368,15,81,1,10,14,57,0,0,7,14,2,2,1,3,2,111,35.760416666666664,139.771875,13121,足立区
533956113,64,508,11,171,2,3,12,88,0,0,4,7,3,51,3,12,2,6,35.764583333333334,139.765625,13121,足立区
533956114,111,1228,19,80,2,2,17,316,0,0,12,31,1,1,8,67,12,297,35.764583333333334,139.771875,13121,足立区
533956121,66,450,20,82,0,0,10,57,0,0,7,12,0,0,3,28,4,146,35.760416666666664,139.77812500000002,13121,足立区
533956122,102,932,26,148,1,1,14,75,0,0,14,32,2,12,2,23,11,368,35.760416666666664,139.784375,13121,足立区
533956123,132,612,34,128,2,5,23,80,2,3,14,24,1,3,8,38,9,106,35.764583333333334,139.77812500000002,13121,足立区
533956124,186,1272,53,282,1,77,32,151,0,0,17,28,4,54,13,46,15,319,35.764583333333334,139.784375,13121,足立区
533956131,32,268,8,43,1,1,6,27,0,0,1,3,0,0,4,23,2,17,35.760416666666664,139.790625,13121,足立区
533956132,9,62,2,8,0,0,1,21,0,0,1,1,0,0,0,0,0,0,35.760416666666664,139.796875,13121,足立区
533956133,151,757,34,209,1,2,41,116,1,12,12,18,4,11,14,31,12,114,35.764583333333334,139.790625,13121,足立区
533956134,142,1131,46,254,1,8,23,110,1,4,11,19,1,2,14,49,8,101,35.764583333333334,139.796875,13121,足立区
533956141,23,143,6,24,0,0,5,34,2,5,2,2,1,8,0,0,0,0,35.760416666666664,139.80312500000002,13121,足立区
533956142,77,473,20,116,2,2,15,98,1,3,2,5,3,10,5,12,6,56,35.760416666666664,139.80937500000002,13121,足立区
533956143,179,1144,23,141,3,52,51,222,2,31,14,31,5,13,16,56,23,265,35.764583333333334,139.80312500000002,13121,足立区
533956144,220,1485,17,179,1,1,52,326,4,48,20,64,6,34,39,318,29,248,35.764583333333334,139.80937500000002,13121,足立区
533956151,38,1158,2,4,1,4,12,84,1,1,6,12,0,0,2,3,4,82,35.760416666666664,139.815625,13121,足立区
533956152,267,2067,6,68,2,3,60,561,2,13,25,129,10,62,75,460,20,200,35.760416666666664,139.821875,13121,足立区
533956153,99,598,11,67,2,14,17,65,0,0,15,32,3,11,10,65,8,133,35.764583333333334,139.815625,13121,足立区
533956154,227,2167,8,102,4,43,38,289,11,206,35,154,14,70,24,246,22,226,35.764583333333334,139.821875,13121,足立区
533956161,260,2075,12,63,10,192,45,326,2,17,23,148,18,59,40,244,36,421,35.760416666666664,139.828125,13121,足立区
533956162,106,609,15,59,1,5,24,81,0,0,11,31,2,11,6,28,7,148,35.760416666666664,139.834375,13122,葛飾区
533956163,210,2415,6,16,5,15,42,585,5,37,24,95,13,54,23,228,24,389,35.764583333333334,139.828125,13121,足立区
533956164,111,853,4,4,1,1,28,194,1,2,16,55,6,16,7,32,24,269,35.764583333333334,139.834375,13121,足立区
533956171,87,762,8,31,0,0,18,116,1,3,11,28,5,10,2,19,6,177,35.760416666666664,139.84062500000002,13122,葛飾区
533956172,124,1449,9,29,1,2,26,265,0,0,18,42,4,8,10,42,18,515,35.760416666666664,139.846875,13122,葛飾区
533956173,125,1209,11,63,2,6,20,164,0,0,12,33,4,7,18,91,13,159,35.764583333333334,139.84062500000002,13122,葛飾区
533956174,590,7238,7,33,6,17,158,1444,11,409,62,246,26,221,129,785,56,1339,35.764583333333334,139.846875,13122,葛飾区
533956181,62,564,6,22,1,3,12,102,1,1,10,21,0,0,4,31,9,229,35.760416666666664,139.853125,13122,葛飾区
533956182,95,1378,14,65,0,0,17,158,0,0,7,13,5,8,8,68,13,295,35.760416666666664,139.859375,13122,葛飾区
533956183,230,2751,4,38,1,5,101,1419,5,62,21,54,7,12,32,552,11,179,35.764583333333334,139.853125,13122,葛飾区
533956184,48,327,9,34,1,1,6,101,0,0,9,20,5,15,2,7,6,78,35.764583333333334,139.859375,13122,葛飾区
533956191,84,1658,20,134,0,0,15,354,0,0,7,13,1,1,4,30,9,527,35.760416666666664,139.86562500000002,13122,葛飾区
533956192,95,843,15,204,1,2,22,77,2,10,6,11,3,5,4,17,9,190,35.760416666666664,139.87187500000002,13122,葛飾区
533956193,139,1943,9,90,2,3,30,238,4,99,12,20,5,22,15,172,19,351,35.764583333333334,139.86562500000002,13122,葛飾区
533956194,125,1035,18,185,2,19,20,92,5,66,21,36,12,44,7,25,10,144,35.764583333333334,139.87187500000002,13122,葛飾区
533956201,9,83,0,0,0,0,1,2,0,0,2,4,2,5,0,0,0,0,35.76875,139.753125,13121,足立区
533956202,14,50,3,23,0,0,2,5,0,0,0,0,0,0,5,12,0,0,35.76875,139.759375,13117,北区
533956203,4,501,1,476,0,0,0,0,0,0,0,0,0,0,2,15,0,0,35.77291666666667,139.753125,13121,足立区
533956204,82,650,12,73,0,0,12,56,0,0,5,9,0,0,5,14,5,179,35.77291666666667,139.759375,13121,足立区
533956211,106,742,18,136,1,1,20,143,0,0,6,41,5,77,7,25,14,136,35.76875,139.765625,13121,足立区
533956212,119,1074,20,130,0,0,22,187,0,0,19,46,1,1,7,79,18,327,35.76875,139.771875,13121,足立区
533956213,87,834,8,43,0,0,13,37,1,22,3,9,2,5,17,39,14,390,35.77291666666667,139.765625,13121,足立区
533956214,107,1991,15,118,0,0,24,539,3,29,6,35,3,6,13,209,15,784,35.77291666666667,139.771875,13121,足立区
533956221,136,619,28,160,0,0,23,105,3,25,17,39,1,4,10,19,10,71,35.76875,139.77812500000002,13121,足立区
533956222,145,808,41,205,0,0,27,253,1,30,15,59,1,2,9,39,6,59,35.76875,139.784375,13121,足立区
533956223,102,842,16,62,1,2,22,62,0,0,4,6,3,4,12,42,7,212,35.77291666666667,139.77812500000002,13121,足立区
533956224,234,2432,14,127,5,12,77,1108,3,20,16,53,7,54,40,574,14,115,35.77291666666667,139.784375,13121,足立区
533956231,170,789,46,214,1,13,37,166,2,19,12,30,3,11,11,25,10,149,35.76875,139.790625,13121,足立区
533956232,195,1437,30,188,0,0,55,373,1,1,20,63,6,13,21,184,14,151,35.76875,139.796875,13121,足立区
533956233,189,1686,14,59,2,2,46,219,0,0,12,21,4,182,26,86,27,333,35.77291666666667,139.790625,13121,足立区
533956234,238,2071,18,113,0,0,53,543,2,30,19,53,16,65,39,270,45,564,35.77291666666667,139.796875,13121,足立区
533956241,115,2018,10,62,0,0,29,218,0,0,7,16,9,45,14,977,15,406,35.76875,139.80312500000002,13121,足立区
533956242,146,1444,12,53,0,0,33,346,0,0,17,38,3,9,18,104,13,147,35.76875,139.80937500000002,13121,足立区
533956243,141,1586,14,161,4,19,31,206,0,0,14,47,6,26,14,101,11,305,35.77291666666667,139.80312500000002,13121,足立区
533956244,107,953,19,90,1,1,17,58,3,35,4,10,5,58,7,24,16,258,35.77291666666667,139.80937500000002,13121,足立区
533956251,102,829,15,92,3,5,16,225,3,10,8,19,2,106,10,48,13,118,35.76875,139.815625,13121,足立区
533956252,106,805,13,46,0,0,10,68,0,0,16,48,5,43,16,73,9,142,35.76875,139.821875,13121,足立区
533956253,127,623,19,118,0,0,25,144,2,13,23,64,5,12,11,25,6,31,35.77291666666667,139.815625,13121,足立区
533956254,72,1604,10,357,1,2,15,104,3,8,5,6,0,0,11,100,7,162,35.77291666666667,139.821875,13121,足立区
533956261,181,1349,23,233,2,3,40,239,4,29,16,44,7,30,18,137,15,107,35.76875,139.828125,13121,足立区
533956262,91,775,6,74,1,1,18,78,0,0,9,17,5,18,13,101,13,321,35.76875,139.834375,13121,足立区
533956263,96,1102,8,90,2,6,28,247,1,3,9,28,3,7,7,80,5,241,35.77291666666667,139.828125,13121,足立区
533956264,135,1471,11,195,5,12,24,179,1,2,18,85,8,29,4,15,14,539,35.77291666666667,139.834375,13121,足立区
533956271,136,837,4,36,1,1,36,193,2,16,19,64,4,22,13,52,15,249,35.76875,139.84062500000002,13121,足立区
533956272,368,2561,8,23,1,3,85,494,5,124,42,125,10,39,94,836,38,296,35.76875,139.846875,13122,葛飾区
533956273,110,950,11,79,1,3,22,139,2,13,9,15,2,6,10,31,13,313,35.77291666666667,139.84062500000002,13121,足立区
533956274,36,2125,3,38,0,0,6,68,1,14,6,28,3,4,2,76,5,535,35.77291666666667,139.846875,13121,足立区
533956281,83,528,7,27,0,0,11,31,0,0,12,40,6,11,7,38,8,137,35.76875,139.853125,13121,足立区
533956282,22,500,3,14,0,0,5,124,0,0,2,3,3,266,1,5,0,0,35.76875,139.859375,13122,葛飾区
533956283,34,118,4,23,1,2,5,8,0,0,1,3,2,4,3,6,0,0,35.77291666666667,139.853125,13121,足立区
533956284,18,77,5,28,0,0,3,5,0,0,1,5,1,2,3,12,0,0,35.77291666666667,139.859375,13122,葛飾区
533956291,165,1220,4,7,3,5,42,413,2,26,21,41,4,9,22,187,14,106,35.76875,139.86562500000002,13122,葛飾区
533956292,512,4408,7,66,1,4,126,1170,7,42,42,140,17,57,105,977,79,776,35.76875,139.87187500000002,13122,葛飾区
533956293,83,1967,4,18,1,2,13,104,1,13,5,18,3,8,10,71,21,422,35.77291666666667,139.86562500000002,13122,葛飾区
533956294,187,1331,7,46,2,4,38,161,2,13,10,26,11,34,30,105,40,669,35.77291666666667,139.87187500000002,13122,葛飾区
533956301,135,1689,27,328,1,2,36,527,0,0,10,44,1,7,12,185,3,59,35.77708333333333,139.753125,13121,足立区
533956302,151,1434,22,101,2,40,43,422,1,17,14,61,4,51,7,107,7,185,35.77708333333333,139.759375,13121,足立区
533956303,143,1271,16,105,1,2,46,453,1,12,8,22,3,5,9,75,6,92,35.78125,139.753125,13121,足立区
533956304,201,1611,25,117,0,0,51,318,1,1,11,52,6,12,20,82,11,115,35.78125,139.759375,13121,足立区
533956311,77,839,12,52,0,0,29,250,0,0,5,13,2,2,7,109,3,44,35.77708333333333,139.765625,13121,足立区
533956312,127,1234,15,104,1,4,31,379,0,0,6,9,3,11,22,192,10,121,35.77708333333333,139.771875,13121,足立区
533956313,98,874,3,6,0,0,31,181,1,25,5,39,1,1,14,57,11,408,35.78125,139.765625,13121,足立区
533956314,137,2001,11,282,0,0,50,449,1,4,6,23,4,9,15,222,15,568,35.78125,139.771875,13121,足立区
533956321,179,1499,12,50,4,18,50,300,1,2,15,78,3,6,33,143,23,710,35.77708333333333,139.77812500000002,13121,足立区
533956322,250,2253,7,15,3,9,52,373,4,67,33,110,26,89,26,75,30,280,35.77708333333333,139.784375,13121,足立区
533956323,143,1192,10,45,0,0,29,268,2,31,11,36,6,21,24,174,22,376,35.78125,139.77812500000002,13121,足立区
533956324,128,660,10,25,1,4,28,81,1,12,12,33,6,27,18,132,11,139,35.78125,139.784375,13121,足立区
533956331,320,4348,3,42,3,26,72,1166,7,141,28,216,13,350,54,429,38,867,35.77708333333333,139.790625,13121,足立区
533956332,136,1212,13,122,1,2,34,201,2,24,10,17,6,18,15,71,13,373,35.77708333333333,139.796875,13121,足立区
533956333,109,529,7,56,2,3,19,86,1,4,8,55,7,13,10,39,15,94,35.78125,139.790625,13121,足立区
533956334,116,945,15,54,0,0,28,371,1,11,14,35,4,10,14,189,7,115,35.78125,139.796875,13121,足立区
533956341,164,5666,16,257,1,1,27,660,1,8,34,114,7,36,8,90,23,694,35.77708333333333,139.80312500000002,13121,足立区
533956342,120,1339,24,151,1,4,23,251,0,0,4,12,7,83,13,172,8,140,35.77708333333333,139.80937500000002,13121,足立区
